sale_id,sale_date,region,product,customer_id,units_sold,revenue
5506,2024-09-15,South America,Product C,C0521,196,30994.9
5507,2025-05-06,Middle East,Product D,C0358,243,71767.55
5508,2025-07-05,North America,Product D,C0250,267,90474.5
5509,2024-10-20,Africa,Product D,C0118,392,108701.89
5510,2025-01-13,Europe,Product B,C0260,283,33863.67
5511,2024-11-16,Asia-Pacific,Product D,C0960,103,36933.64
5512,2025-02-27,Middle East,Product A,C0744,216,88971.92
5513,2024-08-01,Africa,Product D,C0709,493,155456.08
5514,2024-09-27,Middle East,Product E,C0702,416,115730.5
5515,2025-04-25,Europe,Product A,C0269,389,177247.41
5516,2024-10-08,South America,Product C,C0237,463,110251.43
5517,2025-03-01,South America,Product E,C0320,20,6687.26
5518,2025-01-07,Asia-Pacific,Product A,C0975,335,56352.15
5519,2025-05-25,Asia-Pacific,Product B,C0903,195,10535.78
5520,2025-03-08,South America,Product D,C0156,481,98425.28
5521,2025-03-25,Europe,Product A,C0082,71,7903.18
5522,2024-10-11,Africa,Product E,C0394,244,105942.48
5523,2024-10-28,Europe,Product E,C0678,229,86087.96
5524,2025-04-01,Asia-Pacific,Product B,C0784,153,56460.82
5525,2025-04-23,Africa,Product D,C0579,29,8263.96
5526,2025-04-26,Asia-Pacific,Product D,C0719,353,92392.82
5527,2025-06-04,South America,Product D,C0120,126,46279.74
5528,2024-08-12,Europe,Product B,C0364,430,191288.12
5529,2025-06-30,Africa,Product B,C0940,315,113288.32
5530,2025-04-29,South America,Product B,C0150,390,43071.95
5531,2024-09-14,South America,Product E,C0316,490,146999.78
5532,2024-09-07,Asia-Pacific,Product A,C0582,86,18912.24
5533,2025-06-16,Africa,Product B,C0159,194,69250.5
5534,2024-08-14,Middle East,Product E,C0743,453,104080.28
5535,2024-12-14,North America,Product E,C0831,471,119852.83
5536,2024-08-05,South America,Product A,C0296,45,22409.53
5537,2024-09-23,North America,Product B,C0331,364,24109.49
5538,2025-05-22,South America,Product D,C0979,147,27583.2
5539,2024-09-28,Europe,Product D,C0215,77,4925.65
5540,2024-09-24,Asia-Pacific,Product C,C0861,136,32153.32
5541,2025-02-11,Asia-Pacific,Product E,C0253,41,15428.95
5542,2025-01-26,Africa,Product E,C0373,27,12620.32
5543,2025-06-01,South America,Product B,C0162,444,83514.99
5544,2024-10-09,Middle East,Product C,C0935,314,95851.63
5545,2025-03-24,South America,Product A,C0930,38,9641.88
5546,2024-10-21,Asia-Pacific,Product E,C0201,112,42874.79
5547,2024-08-07,Middle East,Product E,C0655,152,52454.7
5548,2024-08-09,South America,Product D,C0879,37,5611.43
5549,2025-03-25,Africa,Product D,C0720,227,69540.82
5550,2025-04-17,South America,Product A,C0669,27,2827.27
5551,2024-12-31,Europe,Product E,C0024,416,200625.91
5552,2024-10-28,Africa,Product B,C0326,367,82173.01
5553,2025-04-25,Africa,Product C,C0157,38,15279.76
5554,2025-07-03,Asia-Pacific,Product B,C0282,296,63528.27
5555,2025-05-04,Middle East,Product E,C0867,398,124786.13
5556,2024-09-12,Asia-Pacific,Product E,C0428,41,11667.31
5557,2024-11-28,Africa,Product D,C0324,498,172068.51
5558,2024-07-07,Middle East,Product D,C0616,42,17613.46
5559,2025-03-17,Asia-Pacific,Product E,C0792,406,180583.67
5560,2025-05-25,North America,Product B,C0807,397,92933.3
5561,2025-05-11,Asia-Pacific,Product A,C0839,157,62554.87
5562,2024-12-07,Middle East,Product E,C0637,474,158925.09
5563,2025-06-04,Middle East,Product B,C0690,101,7728.89
5564,2024-08-01,South America,Product E,C0979,62,12325.99
5565,2024-12-19,Europe,Product C,C0955,123,28002.73
5566,2024-09-09,North America,Product B,C0772,132,50859.45
5567,2025-05-20,Africa,Product D,C0744,492,28016.46
5568,2025-01-03,Asia-Pacific,Product E,C0729,80,20363.82
5569,2024-09-09,North America,Product C,C0007,350,40342.57
5570,2025-06-16,Asia-Pacific,Product C,C0396,369,20652.28
5571,2024-09-04,Asia-Pacific,Product D,C0084,207,101375.45
5572,2024-07-13,Asia-Pacific,Product A,C0781,136,63431.07
5573,2025-01-30,Europe,Product D,C0056,432,94426.81
5574,2024-10-14,North America,Product C,C0890,256,57767.37
5575,2025-07-02,Europe,Product C,C0839,428,201746.43
5576,2024-08-23,Europe,Product E,C0277,410,108868.09
5577,2025-06-18,South America,Product E,C0527,66,9443.96
5578,2024-09-25,North America,Product C,C0107,303,91541.94
5579,2024-12-05,Asia-Pacific,Product B,C0926,406,72238.66
5580,2024-09-13,North America,Product E,C0702,223,97595.37
5581,2025-05-05,Asia-Pacific,Product C,C0333,53,23505.73
5582,2024-07-18,Middle East,Product D,C0617,416,125681.28
5583,2025-05-04,Asia-Pacific,Product D,C0690,16,7753.79
5584,2025-05-03,Middle East,Product D,C0258,288,132052.83
5585,2024-07-08,Middle East,Product C,C0404,494,65955.89
5586,2024-09-01,Africa,Product B,C0007,386,55889.26
5587,2024-09-02,Africa,Product E,C0241,44,15218.61
5588,2025-01-13,Asia-Pacific,Product A,C0900,219,61262.89
5589,2025-05-29,Africa,Product A,C0246,300,131494.63
5590,2024-09-08,Asia-Pacific,Product B,C0915,145,19600.66
5591,2024-12-11,Africa,Product B,C0395,335,101262.0
5592,2025-06-10,Middle East,Product A,C0742,367,182789.91
5593,2024-08-19,Middle East,Product C,C0342,85,39959.96
5594,2024-08-10,Asia-Pacific,Product C,C0818,11,2419.5
5595,2025-02-16,Middle East,Product C,C0718,25,3509.34
5596,2025-05-11,Asia-Pacific,Product B,C0760,497,81757.97
5597,2024-07-12,Middle East,Product B,C0615,240,119941.59
5598,2024-08-14,South America,Product A,C0005,46,15464.58
5599,2024-10-05,Middle East,Product C,C0499,306,124420.33
5600,2024-12-16,Asia-Pacific,Product B,C0556,429,172666.82
5601,2025-02-27,North America,Product C,C0168,166,18786.72
5602,2025-06-30,South America,Product C,C0526,493,50222.23
5603,2024-07-06,North America,Product E,C0860,441,55095.81
5604,2024-09-26,North America,Product E,C0900,238,63255.5
5605,2025-04-24,North America,Product A,C0060,489,165341.55
5606,2025-03-26,Middle East,Product D,C0995,248,33206.5
5607,2025-05-15,Middle East,Product E,C0089,124,35424.1
5608,2025-04-26,Europe,Product E,C0175,32,6322.4
5609,2024-07-22,Europe,Product E,C0438,228,89102.62
5610,2025-01-07,North America,Product C,C0750,433,45242.99
5611,2024-08-28,South America,Product A,C0116,433,183339.53
5612,2025-02-27,South America,Product D,C0715,262,78203.62
5613,2024-11-04,Africa,Product B,C0456,188,46240.36
5614,2025-03-23,Asia-Pacific,Product D,C0370,143,18337.9
5615,2025-05-14,Africa,Product E,C0118,313,21289.83
5616,2025-03-16,North America,Product E,C0749,61,25443.7
5617,2024-10-25,Africa,Product E,C0299,462,140448.68
5618,2024-07-12,Middle East,Product B,C0602,204,31169.29
5619,2025-06-12,Europe,Product A,C0877,303,143452.66
5620,2024-08-04,Europe,Product D,C0650,265,103254.89
5621,2024-11-14,Middle East,Product B,C0096,153,44828.01
5622,2025-04-16,Europe,Product D,C0239,143,34174.07
5623,2024-11-17,Middle East,Product D,C0164,403,169692.13
5624,2025-01-07,Middle East,Product E,C0379,239,41537.33
5625,2024-11-03,Europe,Product A,C0587,179,24438.86
5626,2024-07-12,North America,Product D,C0305,127,35527.33
5627,2025-06-05,Middle East,Product C,C0962,73,32750.4
5628,2024-12-01,Africa,Product C,C0885,332,140219.45
5629,2025-03-06,Africa,Product E,C0641,197,19504.7
5630,2025-06-30,Europe,Product C,C0606,445,43812.38
5631,2024-09-17,Middle East,Product A,C0513,308,26545.17
5632,2025-07-03,Asia-Pacific,Product B,C0509,310,51867.75
5633,2024-08-21,North America,Product E,C0646,93,38020.91
5634,2024-09-07,Asia-Pacific,Product B,C0287,193,36785.62
5635,2024-10-01,South America,Product A,C0551,170,64507.12
5636,2024-10-20,North America,Product B,C0825,228,66317.53
5637,2025-06-16,Asia-Pacific,Product E,C0479,318,65085.64
5638,2024-09-02,Middle East,Product D,C0784,401,30501.66
5639,2024-10-09,Middle East,Product C,C0693,493,68863.37
5640,2025-04-07,North America,Product A,C0996,184,54547.68
5641,2024-10-31,South America,Product B,C0812,351,49261.75
5642,2024-07-18,Asia-Pacific,Product A,C0640,142,48319.95
5643,2024-10-04,Middle East,Product A,C0279,349,152085.18
5644,2025-05-13,Asia-Pacific,Product C,C0575,377,145631.09
5645,2024-11-11,North America,Product E,C0340,474,228938.6
5646,2025-06-09,North America,Product E,C0502,368,80456.99
5647,2025-01-18,Europe,Product D,C0155,479,167655.51
5648,2024-07-14,Africa,Product D,C0270,471,86485.47
5649,2024-09-04,Middle East,Product B,C0205,60,10572.41
5650,2025-01-19,North America,Product D,C0052,282,45027.09
5651,2025-01-06,Asia-Pacific,Product E,C0701,462,126854.88
5652,2025-06-07,Europe,Product D,C0193,150,39582.01
5653,2024-10-29,South America,Product C,C0995,261,36392.93
5654,2024-09-27,Africa,Product B,C0011,199,48170.07
5655,2025-01-28,Africa,Product C,C0470,256,34465.97
5656,2024-12-30,Africa,Product A,C0966,320,104557.33
5657,2025-01-22,South America,Product B,C0196,419,142141.11
5658,2024-09-16,Middle East,Product E,C0515,162,50503.5
5659,2025-06-25,Asia-Pacific,Product B,C0592,433,178731.51
5660,2024-10-05,South America,Product C,C0493,394,140812.62
5661,2025-02-11,North America,Product C,C0391,460,65683.73
5662,2025-06-19,North America,Product A,C0758,82,12205.06
5663,2025-01-18,Europe,Product A,C0200,29,12307.81
5664,2025-03-27,Asia-Pacific,Product B,C0735,430,22516.11
5665,2025-06-06,Asia-Pacific,Product B,C0943,473,62873.6
5666,2025-04-04,Asia-Pacific,Product B,C0775,360,146027.81
5667,2024-11-09,South America,Product E,C0628,453,172616.63
5668,2024-11-02,Asia-Pacific,Product E,C0732,57,16586.6
5669,2025-05-03,South America,Product E,C0708,325,147766.58
5670,2025-02-24,South America,Product A,C0091,180,66515.97
5671,2024-11-13,Africa,Product E,C0815,125,45479.26
5672,2025-02-12,Africa,Product C,C0305,126,36554.71
5673,2024-11-07,South America,Product E,C0157,182,25797.72
5674,2025-03-26,North America,Product A,C0267,129,37054.49
5675,2024-10-18,Middle East,Product A,C0440,82,33054.07
5676,2024-11-07,Europe,Product E,C0780,487,157708.69
5677,2025-04-02,Asia-Pacific,Product B,C0702,43,8478.09
5678,2025-04-06,South America,Product B,C0527,482,94084.49
5679,2024-10-14,Europe,Product B,C0525,234,83647.47
5680,2025-02-05,North America,Product B,C0478,286,28574.98
5681,2024-10-10,Middle East,Product B,C0790,194,62773.75
5682,2024-09-22,South America,Product E,C0662,188,63283.7
5683,2024-07-14,Asia-Pacific,Product B,C0031,485,145623.54
5684,2025-03-28,Europe,Product C,C0164,490,79682.58
5685,2025-01-26,Europe,Product D,C0511,387,122323.2
5686,2024-09-29,North America,Product D,C0779,386,27595.3
5687,2025-04-21,Asia-Pacific,Product E,C0562,495,78275.37
5688,2024-11-08,South America,Product E,C0050,102,35044.84
5689,2025-02-28,Africa,Product E,C0890,295,108837.42
5690,2024-09-09,Asia-Pacific,Product D,C0431,238,92085.29
5691,2025-06-12,Europe,Product C,C0226,179,85628.24
5692,2024-08-05,Africa,Product A,C0083,73,34265.05
5693,2025-01-04,Europe,Product B,C0359,73,4698.73
5694,2025-04-09,Middle East,Product C,C0619,212,93130.29
5695,2024-11-26,South America,Product C,C0860,482,240805.8
5696,2025-02-03,Middle East,Product A,C0017,50,10934.29
5697,2025-01-11,Europe,Product E,C0662,388,185153.5
5698,2024-07-17,Asia-Pacific,Product B,C0330,394,107667.19
5699,2025-06-06,Middle East,Product A,C0597,232,52487.53
5700,2025-02-25,Africa,Product B,C0939,454,41872.69
5701,2025-05-07,South America,Product D,C0469,254,45093.38
5702,2025-05-12,Europe,Product E,C0088,182,49975.7
5703,2024-10-04,Europe,Product C,C0181,27,11793.81
5704,2025-04-10,South America,Product D,C0672,377,170686.45
5705,2025-01-12,Asia-Pacific,Product B,C0130,70,15588.88
5706,2025-03-15,Asia-Pacific,Product B,C0420,27,2099.39
5707,2025-02-07,Europe,Product E,C0320,37,12258.89
5708,2025-04-01,Africa,Product E,C0612,380,94497.51
5709,2025-02-21,Asia-Pacific,Product C,C0661,237,25468.1
5710,2024-08-12,Africa,Product D,C0569,194,88527.14
5711,2024-11-11,Asia-Pacific,Product A,C0274,306,95190.16
5712,2024-07-25,Africa,Product A,C0886,411,125299.01
5713,2024-10-22,South America,Product C,C0529,139,54787.45
5714,2025-02-15,Asia-Pacific,Product D,C0579,274,123077.88
5715,2024-12-20,North America,Product B,C0756,64,24941.48
5716,2024-07-26,Africa,Product B,C0669,210,86446.88
5717,2024-07-26,Europe,Product C,C0734,288,116177.55
5718,2024-09-04,Middle East,Product A,C0148,16,4732.66
5719,2025-02-24,Africa,Product A,C0468,78,26716.2
5720,2024-09-29,Asia-Pacific,Product D,C0418,40,11000.83
5721,2025-03-05,South America,Product B,C0563,360,77759.15
5722,2025-06-06,Middle East,Product B,C0528,422,169921.77
5723,2024-09-13,Middle East,Product B,C0856,416,116766.26
5724,2024-12-16,Asia-Pacific,Product D,C0251,371,148242.87
5725,2025-01-30,South America,Product B,C0713,84,18457.06
5726,2024-11-30,Europe,Product D,C0014,263,74938.73
5727,2025-02-10,Middle East,Product C,C0329,480,189831.52
5728,2024-07-25,South America,Product D,C0462,491,214643.8
5729,2025-05-04,Europe,Product E,C0278,120,45319.37
5730,2024-08-17,Asia-Pacific,Product B,C0482,294,108706.7
5731,2025-06-21,Middle East,Product A,C0450,149,25794.43
5732,2025-03-09,Middle East,Product B,C0569,109,15398.39
5733,2025-03-16,North America,Product C,C0923,337,103924.16
5734,2024-07-21,Africa,Product E,C0734,130,8597.79
5735,2025-03-26,Europe,Product B,C0974,148,73206.53
5736,2024-08-27,Europe,Product D,C0892,353,134076.44
5737,2024-11-19,Africa,Product E,C0624,209,38504.72
5738,2025-01-06,Middle East,Product A,C0524,280,78838.67
5739,2025-02-24,Asia-Pacific,Product E,C0063,182,52055.12
5740,2025-07-01,Africa,Product B,C0089,233,102426.83
5741,2025-02-18,Middle East,Product E,C0097,256,72422.77
5742,2024-07-28,North America,Product E,C0903,376,55755.84
5743,2024-12-27,Africa,Product E,C0543,485,135365.06
5744,2025-06-03,Europe,Product E,C0655,492,125557.63
5745,2025-02-11,Africa,Product C,C0440,254,105997.65
5746,2024-07-22,Europe,Product A,C0301,174,61186.28
5747,2025-03-31,South America,Product E,C0075,40,3086.66
5748,2025-01-29,Europe,Product B,C0402,328,42822.57
5749,2025-06-08,Africa,Product E,C0760,196,73780.74
5750,2024-07-11,Europe,Product E,C0222,266,108196.66
5751,2024-12-30,Europe,Product A,C0964,261,30274.34
5752,2025-05-11,Africa,Product E,C0817,50,23674.15
5753,2025-06-13,Asia-Pacific,Product D,C0715,495,56535.23
5754,2025-01-26,Africa,Product C,C0722,380,112396.59
5755,2025-07-02,Europe,Product C,C0397,444,192328.08
5756,2024-09-07,Middle East,Product C,C0366,50,20136.72
5757,2024-12-18,Europe,Product C,C0302,428,138366.09
5758,2024-12-13,Asia-Pacific,Product B,C0342,32,9401.27
5759,2024-11-17,Europe,Product E,C0536,365,86887.78
5760,2025-03-25,South America,Product D,C0551,250,123694.63
5761,2025-06-14,Africa,Product D,C0920,464,189664.19
5762,2025-02-19,Europe,Product B,C0668,497,46276.37
5763,2025-06-27,Middle East,Product D,C0457,12,3304.59
5764,2024-08-09,Asia-Pacific,Product E,C0134,445,220505.34
5765,2025-04-30,Asia-Pacific,Product D,C0803,88,33527.36
5766,2024-07-16,Middle East,Product E,C0531,303,20305.78
5767,2024-07-28,North America,Product A,C0593,439,149103.69
5768,2024-09-26,Europe,Product E,C0296,44,9020.07
5769,2025-05-07,Middle East,Product A,C0884,445,111913.07
5770,2024-08-18,Asia-Pacific,Product C,C0173,90,44719.56
5771,2025-01-26,North America,Product B,C0764,234,26522.74
5772,2025-05-27,North America,Product C,C0422,59,5194.45
5773,2025-05-14,South America,Product B,C0344,75,34964.93
5774,2024-10-24,Middle East,Product B,C0951,31,10790.78
5775,2025-07-03,Europe,Product A,C0171,31,4227.46
5776,2025-03-05,North America,Product A,C0519,444,141535.76
5777,2024-12-07,South America,Product C,C0739,417,53684.72
5778,2025-04-16,Asia-Pacific,Product B,C0087,386,159861.7
5779,2024-09-19,Africa,Product E,C0021,65,14963.68
5780,2024-07-08,Asia-Pacific,Product B,C0863,173,79309.05
5781,2025-07-03,Africa,Product A,C0685,426,84461.07
5782,2024-09-28,Asia-Pacific,Product A,C0194,407,23691.09
5783,2024-07-07,North America,Product B,C0651,372,52648.26
5784,2025-06-02,Africa,Product A,C0559,491,180436.74
5785,2024-11-12,Africa,Product E,C0021,479,206953.15
5786,2024-07-09,North America,Product B,C0654,392,181060.11
5787,2025-01-17,Africa,Product A,C0287,78,14250.58
5788,2025-02-22,South America,Product D,C0991,70,16556.52
5789,2025-06-29,South America,Product E,C0212,494,150163.91
5790,2025-05-28,Middle East,Product E,C0445,292,139581.08
5791,2025-03-02,South America,Product D,C0692,267,76786.72
5792,2024-11-20,Asia-Pacific,Product B,C0289,205,63953.34
5793,2025-01-09,South America,Product E,C0863,90,26889.37
5794,2025-07-04,South America,Product A,C0111,76,27244.75
5795,2024-07-24,Europe,Product C,C0720,490,200607.06
5796,2024-07-11,Middle East,Product A,C0388,93,40272.44
5797,2024-11-29,South America,Product B,C0242,156,22384.02
5798,2024-09-28,Middle East,Product C,C0874,222,23166.39
5799,2025-06-07,Africa,Product B,C0639,74,29372.92
5800,2024-12-28,North America,Product E,C0861,367,73735.5
5801,2024-11-03,South America,Product E,C0462,170,14089.91
5802,2024-12-09,Europe,Product B,C0626,215,56787.18
5803,2024-12-31,South America,Product C,C0901,264,95193.41
5804,2025-04-09,Africa,Product E,C0288,335,47344.55
5805,2024-10-13,Middle East,Product C,C0847,114,23004.13
5806,2024-10-02,Middle East,Product D,C0926,414,90873.69
5807,2024-08-02,Africa,Product A,C0303,211,51284.07
5808,2025-01-05,North America,Product E,C0135,490,196729.52
5809,2025-01-07,North America,Product D,C0349,384,41887.94
5810,2024-09-24,Asia-Pacific,Product E,C0986,76,6483.92
5811,2025-06-15,Europe,Product A,C0778,440,98122.83
5812,2024-07-19,Europe,Product B,C0491,255,103746.16
5813,2025-04-13,Asia-Pacific,Product B,C0189,486,83601.85
5814,2025-04-05,Europe,Product C,C0893,323,93393.17
5815,2024-07-31,North America,Product E,C0421,482,205060.71
5816,2024-11-03,Middle East,Product A,C0551,52,22024.7
5817,2025-07-05,Middle East,Product A,C0896,68,22056.07
5818,2025-05-19,South America,Product E,C0107,372,149079.04
5819,2024-12-28,North America,Product A,C0192,386,110885.17
5820,2025-06-17,South America,Product C,C0964,141,31747.47
5821,2025-05-11,Middle East,Product C,C0876,161,79823.63
5822,2025-07-04,Europe,Product B,C0012,112,39376.8
5823,2024-11-20,Middle East,Product D,C0391,497,53612.77
5824,2024-08-01,Africa,Product C,C0452,130,47841.12
5825,2025-03-01,Europe,Product E,C0254,35,4228.67
5826,2024-07-23,Africa,Product A,C0296,278,138948.68
5827,2025-06-29,Europe,Product E,C0795,56,8203.55
5828,2025-06-25,Africa,Product A,C0551,414,173741.39
5829,2024-12-18,Europe,Product B,C0904,464,125029.69
5830,2025-06-11,Asia-Pacific,Product C,C0188,220,57438.57
5831,2024-12-23,North America,Product E,C0867,430,31300.22
5832,2025-04-11,North America,Product A,C0117,99,29058.61
5833,2025-06-21,Africa,Product E,C0686,298,15839.23
5834,2024-09-25,South America,Product C,C0792,61,12289.55
5835,2025-04-29,Middle East,Product C,C0360,220,40415.72
5836,2025-07-01,Africa,Product A,C0735,139,53236.04
